date,Unnamed: 0,PSY,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,MA_5,MA_10,MA_20,EMA10,EMA20,EMA30,EMA12,EMA26,DIFF,DEA,MACD,TRIX12,TRIX20,OBV,MOM25,MOM25_MA_10,UPPER,MID,LOWER,RSI12,RSI6,RSI24,KValue,DValue,JValue
2018-06-26,481,0.1,9.6,9.6,9.48,9.35,244240.95,-0.08,-0.84,9.696,9.947,10.259,232522.36,232769.41,232115.42,9.69600000000001,9.946999999999967,10.258999999999988,9.897160095841423,10.177830274495594,10.388336934375598,9.736146050676181,9.96392381505746,-0.22777776438127795,-0.17084883728894726,-0.05692892709233069,-0.42349957506626623,-0.31841335371664004,10660473.450000001,-1.459999999999999,-0.9839999999999982,10.016935706254507,9.711622752054907,9.406309797855307,16.040963207341814,8.281301329202876,23.449095525990266,8.273473206153673,7.626969839131562,9.566479940197892
2018-06-27,482,0.1,9.41,9.53,9.36,9.36,249137.7,-0.12,-1.27,9.59,9.849,10.196,244518.42,241597.52,236105.31,9.590000000000009,9.848999999999966,10.195499999999988,9.799494623870256,10.099941676924585,10.321992616028785,9.628675750482987,9.871012458894773,-0.242336708411786,-0.18514641151351502,-0.05719029689827099,-0.45855625160788893,-0.33208840649137095,10411335.750000002,-1.5200000000000014,-1.0749999999999984,9.925630338763163,9.596267317156169,9.266904295549175,14.496904595719046,6.778127455581226,22.27361123708674,5.101401613029438,6.434587991145196,2.4350288567979224
2018-06-28,483,0.2,9.33,9.61,9.49,9.32,307413.38,0.12,1.28,9.528,9.776,10.149,258727.17,252377.28,235360.59,9.528000000000011,9.775999999999966,10.148999999999988,9.743222874075665,10.041851993407958,10.268315673059186,9.589054107487849,9.812395157526346,-0.22334105003849736,-0.1927853392185115,-0.03055571081998587,-0.48688607492205493,-0.3453956910768552,10718749.130000003,-1.3100000000000005,-1.1349999999999985,9.764128564772744,9.507566681395744,9.251004798018744,23.230132565700874,24.575849205922438,26.441981297693147,10.269360269360197,7.881411696181078,15.045257415718433
2018-06-29,484,0.3,9.56,9.6,9.57,9.45,194935.45,0.07,0.74,9.492,9.712,10.098,247634.26,254313.3,222341.03,9.492000000000012,9.711999999999966,10.097499999999988,9.711727806061907,9.996913708321486,10.223263048990852,9.583610076777035,9.775103594829986,-0.19149351805295112,-0.19252697498539942,0.0010334569324483012,-0.5049901739647478,-0.3572181118105311,10913684.580000002,-1.2300000000000004,-1.1829999999999985,9.610476629642262,9.460063864219919,9.309651098797575,28.156381492101573,33.89561013994818,28.890783522612118,14.950226906748549,10.106996263046037,24.636688194153574
2018-07-02,485,0.2,9.55,9.55,9.28,9.23,226690.89,-0.28,-2.93,9.436,9.611,10.028,244483.67,257067.39,224492.81,9.436000000000009,9.610999999999967,10.027499999999987,9.633231841323378,9.928636212290868,10.162407368410797,9.496864340555025,9.698933811009988,-0.2020694704549637,-0.19443547407931228,-0.007633996375651431,-0.5241791047000732,-0.36968933926748715,10686993.690000001,-1.42,-1.2589999999999986,9.617844488976845,9.41208735057814,9.206330212179436,22.457563668216626,22.045834230290993,25.659577788137415,16.835748792270394,14.018445322793022,22.470355731225137
2018-07-03,486,0.3,9.29,9.38,9.35,9.2,241235.52,0.06,0.65,9.41,9.553,9.958,243882.59,238202.47,228464.42,9.410000000000009,9.552999999999964,9.957999999999988,9.581735142900945,9.8735280015965,10.109993989803648,9.454903100396447,9.64525168623922,-0.1903485858427736,-0.19361809643200453,0.003269510589230945,-0.5387103338663657,-0.381518470774056,10928229.21,-1.3900000000000006,-1.2919999999999985,9.579976347435789,9.370214577796922,9.160452808158055,26.381170175508306,29.21380968064043,27.69637964493891,17.690449646971253,16.492141781996708,20.087065376920343
2018-07-04,487,0.3,9.34,9.42,9.32,9.28,144647.77,-0.03,-0.32,9.402,9.496,9.891,222984.6,233751.51,226350.51,9.402000000000012,9.495999999999963,9.890499999999989,9.534146935100773,9.820811049063499,10.059026635622768,9.416359357426034,9.595212965279341,-0.1788536078533074,-0.1906651987162651,0.011811590862957716,-0.5487841398559179,-0.3925435434445568,10783581.440000001,-1.3100000000000005,-1.3119999999999987,9.554723538602476,9.335123902896832,9.115524267191189,25.77149653558253,27.894692954709342,27.361132987619975,14.981684981684893,16.50262780697549,11.9397993311037
2018-07-05,488,0.3,9.26,9.35,9.24,9.22,164954.38,-0.07,-0.75,9.352,9.44,9.826,194492.8,226609.99,227106.42,9.352000000000013,9.439999999999966,9.825499999999987,9.48066567417336,9.76549571105745,10.006186207518073,9.365970969590023,9.540564816774827,-0.17459384718480386,-0.18745092840997285,0.012857081225168987,-0.5565361031545923,-0.40305784194198946,10618627.06,-1.1799999999999997,-1.3239999999999987,9.529734922832983,9.299465515394566,9.069196107956149,24.148033426952505,24.37298221793484,26.469592946067145,14.910000393871366,15.860711674175812,13.008577833262475
2018-07-06,489,0.4,9.31,9.43,9.37,9.17,225944.44,0.11,1.19,9.312,9.402,9.764,200694.6,224164.43,226725.83,9.31200000000001,9.401999999999964,9.763499999999988,9.460544642505477,9.727829452861503,9.965141936065294,9.367122121135731,9.514324075732546,-0.14720195459681484,-0.17940113364734125,0.03219917905052641,-0.5559053778732892,-0.4115896798010943,10844571.5,-1.2300000000000004,-1.3379999999999987,9.375997833230548,9.281849014852071,9.187700196473594,31.767680354442447,39.31331089159271,30.319538315217333,23.651259135130065,17.84764817022875,35.258481064932695
2018-07-09,490,0.5,9.37,9.63,9.6,9.37,221725.66,0.23,2.46,9.376,9.406,9.723,199701.55,222092.61,224221.11,9.37600000000001,9.405999999999963,9.722999999999988,9.485900162049935,9.715655219255645,9.941584391803017,9.433658657954094,9.527504987158308,-0.09384632920421332,-0.16229017275871566,0.06844384355450234,-0.5400041873321992,-0.41625319602920374,11066297.16,-1.08,-1.3129999999999988,9.548889636407381,9.30802452892592,9.067159421444458,42.84843149774978,57.245425182189116,36.461310965063134,48.46147307577866,29.00757753492668,87.36926415748263
2018-07-10,491,0.5,9.61,9.65,9.57,9.5,124028.37,-0.03,-0.31,9.42,9.415,9.681,176260.12,210071.36,221420.39,9.420000000000009,9.414999999999964,9.680999999999989,9.50119104167722,9.70178329361225,9.917611205235081,9.472613327110068,9.534042681441646,-0.06142935433157781,-0.1421180090732881,0.08068865474171028,-0.5148652678718668,-0.41782568965046396,10942268.790000001,-1.17,-1.283999999999999,9.642236651095029,9.359676922892035,9.077117194689041,41.88065622146602,54.714857311979955,36.02908311063434,74.0887132191478,48.73381514335216,124.79850937073911
2018-07-11,492,0.5,9.37,9.44,9.38,9.32,152039.33,-0.19,-1.99,9.432,9.417,9.633,177738.44,200361.52,220979.52,9.432000000000011,9.416999999999963,9.632999999999988,9.479156306826816,9.671137265649179,9.882926611348948,9.446152376507191,9.510343807373701,-0.06419143086650969,-0.1265326934319324,0.06234126256542272,-0.4906772100989998,-0.4182726282516591,10790229.46,-1.2899999999999991,-1.2609999999999988,9.665392283122776,9.396052349206364,9.126712415289953,36.22741127955375,40.95538427030645,33.4115462951847,73.52053140096606,65.35690589863083,89.84778240563654
2018-07-12,493,0.5,9.41,9.61,9.57,9.39,197048.38,0.19,2.03,9.498,9.425,9.601,184157.24,189325.02,220851.15,9.49800000000001,9.424999999999963,9.600499999999986,9.495673341949214,9.661505145111162,9.862737797713532,9.481537411790852,9.519521683162363,-0.037984271371511724,-0.10882300901984827,0.07083873764833655,-0.4599262640714419,-0.41597833727354816,10987277.840000002,-0.9699999999999989,-1.2269999999999985,9.63655952338996,9.434411063089009,9.232262602788056,44.41293760034181,54.64286186141442,38.103855192346934,70.13888888888886,72.58271116966756,65.25124432733145
2018-07-13,494,0.4,9.57,9.58,9.49,9.46,150263.39,0.02,0.21,9.522,9.417,9.565,169021.03,184857.81,219585.55,9.522000000000013,9.416999999999963,9.564499999999986,9.494641825231176,9.645171321767242,9.838690197861046,9.483955294136322,9.51497988575277,-0.031024591616446884,-0.093263325539168,0.06223873392272111,-0.4283394632638604,-0.41201438995565054,10837014.450000001,-1.1199999999999992,-1.2159999999999984,9.623817148691124,9.464117430463261,9.304417712235399,41.94025390611764,48.913697919984365,36.95956977545901,64.5833333333333,69.41425120772941,54.92149758454107
2018-07-16,495,0.4,9.5,9.54,9.4,9.34,144141.19,-0.09,-0.95,9.482,9.429,9.52,153504.13,176602.84,216835.12,9.48200000000001,9.428999999999963,9.519999999999989,9.477434220643689,9.621821672075123,9.810387604450657,9.459968067240231,9.497290672560036,-0.03732260531980458,-0.08207518149529532,0.044752576175490735,-0.3999965882139689,-0.40731438655592367,10692873.260000002,-1.0099999999999998,-1.1749999999999985,9.634819578483711,9.473128515025806,9.311437451567901,39.257835620849754,42.84871742803038,35.70098752524229,65.97222222222216,66.8981481481481,64.12037037037027
2018-07-17,496,0.4,9.41,9.48,9.44,9.38,137134.95,0.03,0.32,9.456,9.438,9.496,156125.45,166192.79,202197.63,9.45600000000001,9.437999999999963,9.495499999999987,9.470627998708473,9.604505322353683,9.78649162996997,9.454262905171593,9.488476722935415,-0.03421381776382226,-0.0725029087490007,0.03828909098517844,-0.3725183480809968,-0.4015214582296256,10830008.21,-0.9700000000000006,-1.1329999999999985,9.607827097249855,9.471240128610575,9.334653159971294,41.08479495999287,46.39369515499269,36.700653270961205,56.94444444444432,62.499999999999915,45.833333333333144
2018-07-18,497,0.5,9.51,9.64,9.52,9.48,189227.0,0.08,0.85,9.484,9.458,9.477,163562.98,170650.71,202201.11,9.484000000000009,9.457999999999963,9.476999999999986,9.479604726216023,9.596457196415237,9.76929862158481,9.473044932265424,9.493326457868427,-0.02028152560300356,-0.06205863211980127,0.04177710651679771,-0.3429888165832784,-0.39406020601707725,11019235.21,-0.8200000000000003,-1.0839999999999983,9.593251904848039,9.474188896309784,9.355125887771528,44.712908887961824,53.339856147383635,38.68993230319908,59.02777777777761,60.64814814814802,55.7870370370368
2018-07-19,498,0.6,9.6,9.62,9.57,9.53,183604.81,0.06,0.63,9.484,9.491,9.466,160874.27,172515.75,199562.87,9.484000000000009,9.490999999999962,9.465499999999986,9.496040230540382,9.593937463423309,9.756440645998692,9.500746380189588,9.50512238742713,-0.004376007237542723,-0.05052210714334956,0.046146099905806835,-0.31095013156682283,-0.384790820481018,11202840.020000001,-0.6500000000000004,-1.0309999999999984,9.607528130201949,9.488465121663694,9.369402113125439,46.94074504568461,57.4727784964033,39.921279636007725,68.30808080808062,61.426767676767504,82.07070707070686
2018-07-20,499,0.6,9.56,9.95,9.87,9.47,332756.5,0.31,3.24,9.56,9.541,9.472,197372.89,183196.96,203680.69,9.56000000000001,9.540999999999963,9.471499999999986,9.564032915896677,9.62022913357347,9.763767055934261,9.606247414421134,9.561257404746033,0.04499000967510014,-0.03141968377965962,0.07640969345475976,-0.267039577541095,-0.3715476364405945,11535596.520000001,-0.34000000000000163,-0.9419999999999986,9.876249711093147,9.54422561557869,9.212201520064232,58.014575452288284,74.03298382297547,46.631934389064064,78.65860990860976,68.66482283148933,98.64618406285061
2018-07-23,500,0.6,9.91,10.03,9.96,9.74,314844.34,0.09,0.91,9.672,9.577,9.492,231513.52,192508.83,207300.72,9.67200000000001,9.576999999999963,9.491499999999986,9.63602693118819,9.652588263709331,9.776427245873986,9.707319581729381,9.62260241940049,0.08471716232889115,-0.008192314557949464,0.09290947688684062,-0.21425256098989154,-0.3545727012073785,11850440.860000001,-0.3299999999999983,-0.8669999999999984,10.044449297595571,9.63507904952887,9.225708801462167,60.698993842044715,77.22560930381948,48.43496940985476,84.40000270986182,77.12223114218408,98.9555458452173
2018-07-24,501,0.7,9.98,10.14,10.02,9.97,364245.59,0.06,0.6,9.788,9.622,9.519,276935.65,216530.55,213300.95,9.788000000000013,9.621999999999963,9.518499999999989,9.7058402164267,9.687579857641776,9.792141617107923,9.796656844092414,9.683740508723492,0.1129163353689222,0.01602941542742487,0.09688691994149734,-0.15631538347435914,-0.33440309347156916,12214686.450000001,0.08999999999999986,-0.7409999999999984,10.152437100453307,9.743066852386605,9.333696604319902,62.44527260308978,79.26508345666413,49.619049833919355,87.48081079066988,83.5131411363805,95.41615009924865
2018-07-25,502,0.8,10.12,10.12,10.03,9.96,158899.7,0.01,0.1,9.89,9.687,9.552,270870.19,217216.59,208789.05,9.890000000000011,9.686999999999964,9.551999999999989,9.764778358894572,9.72019129977113,9.807487319229992,9.863326317208868,9.737011199689109,0.1263151175197592,0.03808655584589174,0.08822856167386747,-0.09795171083478715,-0.3119614382560032,12373586.15,0.1399999999999988,-0.5979999999999986,10.187183382168618,9.847536506719763,9.507889631270908,62.7462385383364,79.62991656427751,49.819447893504325,87.13028169014073,86.33703173022415,88.71678160997388
2018-07-26,503,0.7,10.07,10.08,9.97,9.95,152063.3,-0.05,-0.5,9.97,9.727,9.576,264561.89,212718.08,201021.55,9.970000000000011,9.726999999999963,9.575999999999986,9.802091384550105,9.743982604554832,9.817972008311928,9.893804512292048,9.77285563050617,0.12094888178587837,0.05465902103388907,0.06628986075198931,-0.04495003826493482,-0.2886143889391901,12221522.85,0.16999999999999993,-0.48399999999999876,10.041520810624764,9.927678814849372,9.81383681907398,59.61888903645105,70.67630437653179,48.60891188163884,83.33333333333316,85.98147527138126,78.03704945723698
2018-07-27,504,0.8,9.96,10.04,10.0,9.93,121200.67,0.04,0.4,9.996,9.778,9.598,222250.72,209811.81,197334.81,9.996000000000011,9.777999999999963,9.597499999999988,9.838074769177359,9.768365213644849,9.82971574971116,9.924146080208606,9.807800918120606,0.11634516208800072,0.0669962492447114,0.04934891284328932,0.002685380568867579,-0.26466102261263336,12342723.52,0.25,-0.3469999999999988,10.038489741289556,9.98393701448191,9.929384287674264,60.68763972483781,72.5295742250982,49.25226421942303,82.1929824561402,84.21886582653804,78.14121571534452
2018-07-30,505,0.9,9.99,10.16,10.14,9.97,200963.64,0.15,1.5,10.032,9.852,9.641,199474.58,215494.05,196048.45,10.032000000000012,9.851999999999963,9.640499999999989,9.892970265690566,9.80375900282153,9.84973408843947,9.985818628720434,9.858908469178974,0.12691015954145968,0.07897903130406106,0.04793112823739862,0.04925608675607762,-0.23941616596816484,12543687.16,0.5800000000000001,-0.18799999999999883,10.151344181972206,10.035827949337722,9.920311716703239,65.3555941180278,79.7104864591228,52.16813688321439,85.81013221459438,83.7788160013559,89.87276464107131
2018-07-31,506,0.9,10.12,10.2,10.17,10.0,182030.08,0.04,0.4,10.062,9.925,9.682,163031.48,219983.56,193088.17,10.062000000000012,9.924999999999963,9.681499999999987,9.943339308292282,9.838639097790907,9.870396405314343,10.038441877657453,9.9067687046899,0.13167317296755243,0.08951785963675933,0.0421553133307931,0.09310773738435696,-0.213367123160213,12725717.24,0.6899999999999995,-0.02199999999999882,10.243842079061478,10.086158852299278,9.928475625537077,66.29126207654929,80.98841623805471,52.774875477238304,91.5236025342291,86.50890573498789,101.55299613271151
2018-08-01,507,0.8,10.26,10.27,9.91,9.9,207418.84,-0.26,-2.56,10.038,9.964,9.711,172735.31,221802.75,196226.73,10.038000000000013,9.963999999999963,9.710999999999988,9.937277615875503,9.845435374191773,9.872951475939225,10.001744198326753,9.9072658270453,0.09447837128145231,0.09050996196569792,0.003968409315754387,0.12232588798639643,-0.18942718792663849,12518298.4,0.5500000000000007,0.11500000000000128,10.30026823236089,10.0997090141679,9.899149795974909,52.80715817852708,48.93437724746256,47.343832566779355,82.6639534114221,86.66589605341518,74.66006812743595
2018-08-02,508,0.7,9.91,10.03,9.75,9.66,244838.7,-0.16,-1.61,9.994,9.982,9.737,191290.39,227926.14,200220.94,9.994000000000009,9.981999999999967,9.736499999999989,9.903227140261775,9.836346290935413,9.865019122652823,9.929817284519109,9.883071084422946,0.04674620009616248,0.08175720959179084,-0.035011009495628354,0.13433153802440145,-0.16888244289049448,12273459.700000001,0.2599999999999998,0.2060000000000013,10.37223750290383,10.063796260521684,9.755355018139538,46.46255985650171,37.86692267243052,44.409166569634095,55.21483643985322,76.46746412850148,12.709581062556708
2018-08-03,509,0.7,9.79,9.98,9.83,9.76,169979.39,0.04,0.41,9.96,9.978,9.76,201046.13,211648.43,197422.69,9.960000000000012,9.977999999999962,9.759499999999989,9.889913114759635,9.835741882274897,9.862759824417157,9.901298060370792,9.874906302204032,0.02639175816675987,0.07068411930678464,-0.04429236114002477,0.1376758514014309,-0.1505476827287633,12443439.090000002,0.2599999999999998,0.26600000000000146,10.343045347214975,10.008381336597914,9.673717325980853,49.755319210519446,45.291018403030115,46.15068805471518,32.54098360655729,56.80659115261087,-15.99023148554987
2018-08-06,510,0.7,9.97,10.03,9.91,9.87,174444.92,0.08,0.81,9.914,9.973,9.775,195742.39,197608.48,195058.65,9.91400000000001,9.972999999999963,9.774999999999988,9.893565275712428,9.842814083963003,9.865807577680567,9.903784328836279,9.880305332634181,0.02347899620209759,0.06124309468584723,-0.03776409848374964,0.13806746340399023,-0.13349704737543044,12617884.010000002,0.6300000000000008,0.3620000000000013,10.243737753139142,9.96157467971836,9.67941160629758,52.91452493559616,52.15171649040714,47.855276066673696,27.868852459016313,38.54155750180894,6.523442373431067
2018-08-07,511,0.7,9.94,10.12,10.11,9.94,217846.61,0.2,2.02,9.902,9.982,9.802,202905.69,182968.59,199749.57,9.90200000000001,9.981999999999967,9.801999999999989,9.932917043764714,9.86826036168081,9.881561927507628,9.962703092025913,9.915642973767385,0.047060118258528405,0.05840649940038346,-0.011346381141855058,0.14362420946409937,-0.11597878994924482,12835730.620000001,0.7599999999999998,0.4290000000000013,10.192565435187294,9.953099362428894,9.713633289670494,59.80688627567224,65.23185740004946,51.832810873356635,47.54098360655729,35.98360655737696,70.65573770491795
2018-08-08,512,0.6,10.15,10.15,10.07,10.01,134619.92,-0.04,-0.4,9.934,9.986,9.837,188345.91,180540.61,198878.6,9.934000000000008,9.985999999999963,9.836499999999988,9.957841217625676,9.887473660568352,9.893719222507135,9.993359351447081,9.939390208572403,0.0539691428746778,0.05751902809524233,-0.0035498852205645276,0.14990033593254015,-0.09880178510788262,12701110.700000001,0.75,0.49000000000000143,10.244409983859732,9.969135575310204,9.693861166760676,57.95592439444768,61.21561845543238,51.020611450329135,60.655737704917975,45.35519125683052,91.25683060109287
2018-08-09,513,0.7,10.0,10.18,10.14,9.99,176898.53,0.09,0.9,10.012,10.003,9.865,174757.87,183024.13,197871.1,10.01200000000001,10.002999999999963,9.864999999999986,9.99096099623919,9.911523788133271,9.90960830492603,10.035256679605059,9.970253253407419,0.06500342619763977,0.059015907715721815,0.005987518481917954,0.15825223524230658,-0.08161791402807594,12878009.23,0.9000000000000004,0.5630000000000015,10.245064180388225,10.00360196801877,9.762139755649317,60.30148752294554,65.65608763806625,52.38312326205126,73.22404371584697,60.47358834244074,98.72495446265945
2018-08-10,514,0.6,10.14,10.14,10.06,10.02,131726.33,-0.08,-0.79,10.058,10.009,9.894,167107.26,184076.7,196944.25,10.058000000000009,10.008999999999963,9.893499999999985,10.003513542377519,9.925664379739626,9.919310994930802,10.0423261997179,9.984060445190893,0.05826575452700666,0.05886587707797879,-0.0006001225509721236,0.16373637871525126,-0.06549136229231367,12746282.9,0.6900000000000013,0.6070000000000016,10.193619269978733,10.034924594572473,9.876229919166214,56.380024824536065,56.74602729272979,50.701146282005425,70.49180327868856,68.1238615664845,75.22768670309668
2018-08-13,515,0.5,10.0,10.06,9.98,9.9,179276.69,-0.09,-0.89,10.072,9.993,9.923,168073.62,181908.0,198701.03,10.072000000000012,9.992999999999963,9.922499999999985,9.999238352854334,9.930839200716804,9.923226414612685,10.024518714084214,9.983435761315372,0.04108295276884277,0.055309292216151586,-0.014226339447308813,0.16354745903299772,-0.05120159001987812,12567006.21,0.3800000000000008,0.5870000000000017,10.155963462683873,10.047593725200656,9.939223987717439,52.64522275072975,48.799108432777906,49.0574666203828,65.57377049180332,69.76320582877962,57.19489981785071
2018-08-14,516,0.5,9.98,10.07,10.06,9.95,158685.84,0.08,0.8,10.062,9.982,9.954,156241.46,179573.58,199778.57,10.062000000000012,9.981999999999967,9.953499999999988,10.010285925062638,9.943140229219965,9.932050516895737,10.034656224345868,9.99521487495916,0.03944134938670807,0.052135703650262884,-0.012694354263554815,0.16231488045748144,-0.0378973861364762,12725692.05,0.4900000000000002,0.5670000000000017,10.155603717029807,10.054095096695477,9.952586476361146,55.83670448296873,56.16558449910195,50.7243869564351,64.98528793610764,67.01695390219983,60.92195600392327
2018-08-15,517,0.5,10.06,10.06,9.91,9.9,147870.33,-0.15,-1.49,10.03,9.982,9.973,158891.54,173618.73,197710.74,10.030000000000012,9.981999999999967,9.972999999999985,9.992052120505795,9.939984016913302,9.930627902902463,9.999040160247048,9.982104894196212,0.016935266050836617,0.04509561613037763,-0.028160350079541013,0.15436724464297225,-0.02694083781987766,12577821.72,0.5299999999999994,0.5650000000000016,10.197888436896534,10.040917101926759,9.883945766956984,49.07195445204254,42.43022307024604,47.67237802498473,55.03212634360178,61.86372825717091,41.36892251646351
2018-08-16,518,0.6,9.87,10.12,10.06,9.84,243236.52,0.16,1.62,10.014,10.013,9.998,172159.14,173458.51,200692.32,10.014000000000012,10.012999999999966,9.997499999999985,10.004406280413832,9.951414110540606,9.938974489811981,10.01645725731932,9.994088756627564,0.022368500691756665,0.040550193042653435,-0.01818169235089677,0.14787085793974697,-0.01667253111019562,12821058.24,0.4900000000000002,0.5880000000000016,10.15323624007797,10.032174272465902,9.911112304853834,55.017166444503815,55.49169474616873,50.76365691529594,59.114414996768005,59.710609758825804,57.92202547265241
2018-08-17,519,0.5,10.16,10.16,9.97,9.93,150904.55,-0.09,-0.9,9.996,10.027,10.003,175994.79,171551.02,191599.72,9.996000000000011,10.026999999999964,10.002499999999985,9.998150593065862,9.953184195251024,9.940976135630564,10.003183755228086,9.990382794069477,0.01280096115860907,0.03500034666584456,-0.022199385507235492,0.13879322898415758,-0.007948819275593877,12670153.69,0.4800000000000004,0.6100000000000018,10.135869113886367,10.020908250971374,9.905947388056381,51.11172036729439,47.69974535212301,48.95306034705133,46.21848739495809,53.45500957844263,31.745443027989012
2018-08-20,520,0.5,10.17,10.17,10.15,10.01,269753.0,0.17,1.7,10.03,10.051,10.012,194090.05,181081.83,189345.16,10.03000000000001,10.050999999999966,10.011999999999984,10.025759576144797,9.97192855760807,9.954461546235043,10.045131253734347,10.014939287289558,0.030191966444789387,0.03403867062163353,-0.003846704176844143,0.1348770250204634,0.000985715327628256,12939906.69,0.75,0.6220000000000017,10.194340572374186,10.028931987342268,9.863523402310351,57.66803009540752,60.88237055513389,52.489542012596814,64.70588235294132,56.67959491488913,80.75845722904567
2018-08-21,521,0.4,10.18,10.2,10.12,10.09,197865.34,-0.03,-0.3,10.042,10.052,10.017,201925.95,179083.71,181026.15,10.042000000000009,10.051999999999966,10.016999999999985,10.042894198663925,9.986030599740635,9.965141446477944,10.066522324095962,10.031102473860395,0.035419850235566486,0.03431490654442012,0.0011049436911463664,0.13271690947405101,0.009584248776861592,12742041.35,0.6799999999999997,0.6140000000000017,10.228604699953932,10.04820514340723,9.867805586860529,56.29536479468501,57.96050481400273,51.864649525715414,69.06318082788675,59.99585019192872,87.19784209980283
2018-08-22,522,0.4,10.12,10.14,10.09,10.0,119935.41,-0.03,-0.3,10.078,10.054,10.02,196338.96,177615.25,179077.93,10.078000000000008,10.053999999999967,10.019999999999985,10.051458889815938,9.995932447384384,9.973196837027754,10.073230231497115,10.040163631728026,0.03306659976908932,0.03406524518935396,-0.000998645420264635,0.130157195643954,0.017442448345428296,12622105.94,0.5700000000000003,0.5960000000000016,10.190664104750198,10.067116543049835,9.943568981349472,54.87055320651392,54.804304085660746,51.2282563708181,79.46623093681917,71.07843137254908,96.24183006535938
2018-08-23,523,0.3,10.13,10.14,10.07,9.98,155378.12,-0.02,-0.2,10.08,10.047,10.025,178767.28,175463.21,179243.67,10.080000000000009,10.046999999999967,10.024999999999984,10.054830000758495,10.002986500014442,9.979442202380802,10.072307308212226,10.044753842231406,0.027553465980819425,0.03276288934764705,-0.0052094233668276285,0.12630362257755046,0.024360275547774535,12466727.82,0.5,0.5560000000000016,10.201895197923658,10.079257520180576,9.956619842437494,53.87880806352664,52.516503096288616,50.79468116646023,70.3703703703704,72.96659404502543,65.17792302106034
2018-08-24,524,0.4,10.06,10.43,10.3,10.02,322688.38,0.23,2.28,10.146,10.071,10.04,213124.05,194559.42,189318.06,10.14600000000001,10.070999999999966,10.039999999999985,10.09940636425695,10.031273500013066,10.000123350614299,10.137362363008734,10.084022481888113,0.05333988112062116,0.03687828770224187,0.016461593418379286,0.1298950646576813,0.03239027863333188,12789416.200000001,0.4300000000000015,0.5300000000000017,10.274946509860689,10.111679856798396,9.948413203736104,62.40375390125903,69.87240348494981,55.33136762415726,70.43314500941628,73.42324877220194,64.45293748384495
2018-08-27,525,0.5,10.33,10.35,10.33,10.21,232666.45,0.03,0.29,10.182,10.106,10.05,205706.74,199898.39,190903.2,10.18200000000001,10.105999999999966,10.049499999999988,10.141332479846595,10.059723642868965,10.021405715090795,10.19240168786338,10.121865176982249,0.07053651088113178,0.04360993233801985,0.026926578543111923,0.13835711542544704,0.04126907985821937,13022082.65,0.3699999999999992,0.5290000000000015,10.38168116850031,10.161354138832827,9.941027109165345,63.36723410566296,71.5027576401911,55.88496014636273,74.96861268047716,71.9240426867546,81.05775266792227
2018-08-28,526,0.4,10.3,10.38,10.3,10.25,146096.84,-0.03,-0.29,10.218,10.13,10.056,195353.04,198639.49,189106.54,10.218000000000009,10.129999999999963,10.055999999999989,10.170181119874487,10.082607105452873,10.039379539923647,10.223144062759557,10.149270534369595,0.07387352838996186,0.04966265154840825,0.02421087684155361,0.14758897435585006,0.050247597660124654,12875985.81,0.28000000000000114,0.5080000000000016,10.438696717566984,10.211928113033544,9.985159508500104,61.6438710579647,67.14265017579375,55.171473988452746,79.6610169491526,75.02092487968201,88.94120108809375
2018-08-29,527,0.5,10.29,10.32,10.32,10.26,103620.0,0.02,0.19,10.264,10.171,10.077,192089.96,194214.46,183916.59,10.26400000000001,10.170999999999967,10.076499999999989,10.197420916260944,10.1052159525526,10.057484085735025,10.250817187685398,10.175536606005043,0.07528058168035479,0.05478623757479756,0.020494344105557227,0.15686222576412057,0.059196629404678625,12979605.81,0.2900000000000009,0.48400000000000176,10.45220084289228,10.256814047017727,10.061427251143174,62.38781110154743,68.67096023957299,55.56611033809226,79.67231638418083,78.1006486712702,82.8156518100021
2018-08-30,528,0.4,10.3,10.41,10.17,10.17,186218.91,-0.15,-1.45,10.284,10.182,10.098,198258.12,188512.7,180985.6,10.28400000000001,10.181999999999967,10.097499999999988,10.192435295122591,10.111385861833304,10.064743176977927,10.227726562632427,10.174684820465805,0.05304174216662183,0.054437338493162415,-0.0013955963265405852,0.1594920573930514,0.06653144055488447,12793386.9,0.1999999999999993,0.4550000000000017,10.39093267557593,10.274588358988709,10.158244042401487,53.84334344645474,48.406825862945965,51.98463246051208,66.06277463904583,75.13203599079309,47.924251935551325
2018-08-31,529,0.5,10.16,10.36,10.33,10.16,373117.25,0.16,1.57,10.29,10.218,10.123,208343.89,210733.97,191142.5,10.29000000000001,10.217999999999966,10.122499999999986,10.217447059645757,10.132206255944418,10.081856520398706,10.256947544737448,10.198579463471065,0.0583680812663836,0.05522348704780665,0.0031445942185769488,0.16318528007654987,0.0738167131966394,13166504.15,0.33000000000000007,0.4400000000000016,10.41062795519713,10.288644349732905,10.16666074426868,60.188106144395626,62.55165096940827,55.198700156645096,65.99999999999997,70.57836367440886,56.84327265118219
